Index,submission_date,state,population,Latitude,Longitude,tot_cases,cases_per_capita,,,,,,,,,
1,1/22/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
2,1/22/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
3,1/22/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
4,1/22/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
5,1/22/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
6,1/22/2020,AZ,"7,151,502",33.448143,-112.096962,0,0,,,,,,,,,
7,1/22/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
8,1/22/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
9,1/22/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
10,1/22/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
11,1/22/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
12,1/22/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
13,1/22/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
14,1/22/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
15,1/22/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
16,1/22/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
17,1/22/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
18,1/22/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
19,1/22/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
20,1/22/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
21,1/22/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
22,1/22/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
23,1/22/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
24,1/22/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
25,1/22/2020,IL,"12,812,508",39.798363,-89.654961,0,0,,,,,,,,,
26,1/22/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
27,1/22/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
28,1/22/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
29,1/22/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
30,1/22/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
31,1/22/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
32,1/22/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
33,1/22/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
34,1/22/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
35,1/22/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
36,1/22/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
37,1/22/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
38,1/22/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
39,1/22/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
40,1/22/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
41,1/22/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
42,1/22/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
43,1/22/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
44,1/22/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
45,1/22/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
46,1/22/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
47,1/22/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
48,1/22/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
49,1/22/2020,WA,"7,705,281",47.035805,-122.905014,0,0,,,,,,,,,
50,1/22/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
51,1/23/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
52,1/23/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
53,1/23/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
54,1/23/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
55,1/23/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
56,1/23/2020,AZ,"7,151,502",33.448143,-112.096962,0,0,,,,,,,,,
57,1/23/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
58,1/23/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
59,1/23/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
60,1/23/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
61,1/23/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
62,1/23/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
63,1/23/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
64,1/23/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
65,1/23/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
66,1/23/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
67,1/23/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
68,1/23/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
69,1/23/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
70,1/23/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
71,1/23/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
72,1/23/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
73,1/23/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
74,1/23/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
75,1/23/2020,IL,"12,812,508",39.798363,-89.654961,0,0,,,,,,,,,
76,1/23/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
77,1/23/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
78,1/23/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
79,1/23/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
80,1/23/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
81,1/23/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
82,1/23/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
83,1/23/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
84,1/23/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
85,1/23/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
86,1/23/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
87,1/23/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
88,1/23/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
89,1/23/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
90,1/23/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
91,1/23/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
92,1/23/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
93,1/23/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
94,1/23/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
95,1/23/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
96,1/23/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
97,1/23/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
98,1/23/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
99,1/23/2020,WA,"7,705,281",47.035805,-122.905014,1,1.29781E-07,,,,,,,,,
100,1/23/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
101,1/24/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
102,1/24/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
103,1/24/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
104,1/24/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
105,1/24/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
106,1/24/2020,AZ,"7,151,502",33.448143,-112.096962,0,0,,,,,,,,,
107,1/24/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
108,1/24/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
109,1/24/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
110,1/24/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
111,1/24/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
112,1/24/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
113,1/24/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
114,1/24/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
115,1/24/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
116,1/24/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
117,1/24/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
118,1/24/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
119,1/24/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
120,1/24/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
121,1/24/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
122,1/24/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
123,1/24/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
124,1/24/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
125,1/24/2020,IL,"12,812,508",39.798363,-89.654961,1,7.80487E-08,,,,,,,,,
126,1/24/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
127,1/24/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
128,1/24/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
129,1/24/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
130,1/24/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
131,1/24/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
132,1/24/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
133,1/24/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
134,1/24/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
135,1/24/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
136,1/24/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
137,1/24/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
138,1/24/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
139,1/24/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
140,1/24/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
141,1/24/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
142,1/24/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
143,1/24/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
144,1/24/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
145,1/24/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
146,1/24/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
147,1/24/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
148,1/24/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
149,1/24/2020,WA,"7,705,281",47.035805,-122.905014,1,1.29781E-07,,,,,,,,,
150,1/24/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
151,1/25/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
152,1/25/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
153,1/25/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
154,1/25/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
155,1/25/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
156,1/25/2020,AZ,"7,151,502",33.448143,-112.096962,0,0,,,,,,,,,
157,1/25/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
158,1/25/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
159,1/25/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
160,1/25/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
161,1/25/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
162,1/25/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
163,1/25/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
164,1/25/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
165,1/25/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
166,1/25/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
167,1/25/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
168,1/25/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
169,1/25/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
170,1/25/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
171,1/25/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
172,1/25/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
173,1/25/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
174,1/25/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
175,1/25/2020,IL,"12,812,508",39.798363,-89.654961,1,7.80487E-08,,,,,,,,,
176,1/25/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
177,1/25/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
178,1/25/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
179,1/25/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
180,1/25/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
181,1/25/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
182,1/25/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
183,1/25/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
184,1/25/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
185,1/25/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
186,1/25/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
187,1/25/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
188,1/25/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
189,1/25/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
190,1/25/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
191,1/25/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
192,1/25/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
193,1/25/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
194,1/25/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
195,1/25/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
196,1/25/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
197,1/25/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
198,1/25/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
199,1/25/2020,WA,"7,705,281",47.035805,-122.905014,1,1.29781E-07,,,,,,,,,
200,1/25/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
201,1/26/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
202,1/26/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
203,1/26/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
204,1/26/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
205,1/26/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
206,1/26/2020,AZ,"7,151,502",33.448143,-112.096962,1,1.39831E-07,,,,,,,,,
207,1/26/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
208,1/26/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
209,1/26/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
210,1/26/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
211,1/26/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
212,1/26/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
213,1/26/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
214,1/26/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
215,1/26/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
216,1/26/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
217,1/26/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
218,1/26/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
219,1/26/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
220,1/26/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
221,1/26/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
222,1/26/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
223,1/26/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
224,1/26/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
225,1/26/2020,IL,"12,812,508",39.798363,-89.654961,1,7.80487E-08,,,,,,,,,
226,1/26/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
227,1/26/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
228,1/26/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
229,1/26/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
230,1/26/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
231,1/26/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
232,1/26/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
233,1/26/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
234,1/26/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
235,1/26/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
236,1/26/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
237,1/26/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
238,1/26/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
239,1/26/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
240,1/26/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
241,1/26/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
242,1/26/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
243,1/26/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
244,1/26/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
245,1/26/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
246,1/26/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
247,1/26/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
248,1/26/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
249,1/26/2020,WA,"7,705,281",47.035805,-122.905014,1,1.29781E-07,,,,,,,,,
250,1/26/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
251,1/27/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
252,1/27/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
253,1/27/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
254,1/27/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
255,1/27/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
256,1/27/2020,AZ,"7,151,502",33.448143,-112.096962,1,1.39831E-07,,,,,,,,,
257,1/27/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
258,1/27/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
259,1/27/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
260,1/27/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
261,1/27/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
262,1/27/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
263,1/27/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
264,1/27/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
265,1/27/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
266,1/27/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
267,1/27/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
268,1/27/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
269,1/27/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
270,1/27/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
271,1/27/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
272,1/27/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
273,1/27/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
274,1/27/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
275,1/27/2020,IL,"12,812,508",39.798363,-89.654961,1,7.80487E-08,,,,,,,,,
276,1/27/2020,OH,"11,799,448",39.961346,-82.999069,0,0,,,,,,,,,
277,1/27/2020,NJ,"9,288,994",40.220596,-74.769913,0,0,,,,,,,,,
278,1/27/2020,PA,"13,002,700",40.264378,-76.883598,0,0,,,,,,,,,
279,1/27/2020,UT,"3,271,616",40.777477,-111.888237,0,0,,,,,,,,,
280,1/27/2020,NE,"1,961,504",40.808075,-96.699654,0,0,,,,,,,,,
281,1/27/2020,WY,"576,851",41.140259,-104.820236,0,0,,,,,,,,,
282,1/27/2020,IA,"3,190,369",41.591087,-93.603729,0,0,,,,,,,,,
283,1/27/2020,CT,"3,605,944",41.764046,-72.682198,0,0,,,,,,,,,
284,1/27/2020,RI,"1,097,379",41.830914,-71.414963,0,0,,,,,,,,,
285,1/27/2020,MS,"2,961,279",32.303848,-90.182106,0,0,,,,,,,,,
286,1/27/2020,NY,"20,201,249",42.652843,-73.757874,0,0,,,,,,,,,
287,1/27/2020,MI,"10,077,331",42.733635,-84.555328,0,0,,,,,,,,,
288,1/27/2020,WI,"5,893,718",43.074684,-89.384445,0,0,,,,,,,,,
289,1/27/2020,NH,"1,377,529",43.206898,-71.537994,0,0,,,,,,,,,
290,1/27/2020,ID,"1,839,106",43.617775,-116.199722,0,0,,,,,,,,,
291,1/27/2020,VT,"643,077",44.262436,-72.580536,0,0,,,,,,,,,
292,1/27/2020,ME,"1,362,359",42.358162,-69.781693,0,0,,,,,,,,,
293,1/27/2020,MA,"7,029,917",42.358162,-71.063698,0,0,,,,,,,,,
294,1/27/2020,SD,"886,667",44.367031,-100.346405,0,0,,,,,,,,,
295,1/27/2020,OR,"4,237,256",44.938461,-123.030403,0,0,,,,,,,,,
296,1/27/2020,MN,"5,706,494",44.955097,-93.102211,0,0,,,,,,,,,
297,1/27/2020,MT,"1,084,225",46.585709,-112.018417,0,0,,,,,,,,,
298,1/27/2020,ND,"779,094",46.82085,-100.783318,0,0,,,,,,,,,
299,1/27/2020,WA,"7,705,281",47.035805,-122.905014,1,1.29781E-07,,,,,,,,,
300,1/27/2020,AK,"733,391",58.301598,-134.420212,0,0,,,,,,,,,
301,1/28/2020,HI,"1,455,271",21.307442,-157.857376,0,0,,,,,,,,,
302,1/28/2020,TX,"29,145,505",30.27467,-97.740349,0,0,,,,,,,,,
303,1/28/2020,FL,"21,538,187",30.438118,-84.281296,0,0,,,,,,,,,
304,1/28/2020,LA,"4,657,757",30.457069,-91.187393,0,0,,,,,,,,,
305,1/28/2020,AL,"5,024,279",32.377716,-86.300568,0,0,,,,,,,,,
306,1/28/2020,AZ,"7,151,502",33.448143,-112.096962,1,1.39831E-07,,,,,,,,,
307,1/28/2020,GA,"10,711,908",33.749027,-84.388229,0,0,,,,,,,,,
308,1/28/2020,SC,"5,118,425",34.000343,-81.033211,0,0,,,,,,,,,
309,1/28/2020,AR,"3,011,524",34.746613,-92.288986,0,0,,,,,,,,,
310,1/28/2020,OK,"3,959,353",35.492207,-97.503342,0,0,,,,,,,,,
311,1/28/2020,NM,"2,117,522",35.68224,-105.939728,0,0,,,,,,,,,
312,1/28/2020,NC,"10,439,388",35.78043,-78.639099,0,0,,,,,,,,,
313,1/28/2020,TN,"6,910,840",36.16581,-86.784241,0,0,,,,,,,,,
314,1/28/2020,VA,"8,631,393",37.538857,-77.43364,0,0,,,,,,,,,
315,1/28/2020,KY,"4,505,836",38.186722,-84.875374,0,0,,,,,,,,,
316,1/28/2020,WV,"1,793,716",38.336246,-81.612328,0,0,,,,,,,,,
317,1/28/2020,CA,"39,538,223",38.576668,-121.493629,0,0,,,,,,,,,
318,1/28/2020,MO,"6,154,913",38.579201,-92.172935,0,0,,,,,,,,,
319,1/28/2020,MD,"6,177,224",38.978764,-76.490936,0,0,,,,,,,,,
320,1/28/2020,KS,"2,937,880",39.048191,-95.677956,0,0,,,,,,,,,
321,1/28/2020,DE,"989,948",39.157307,-75.519722,0,0,,,,,,,,,
322,1/28/2020,NV,"3,104,614",39.163914,-119.766121,0,0,,,,,,,,,
323,1/28/2020,CO,"5,773,714",39.739227,-104.984856,0,0,,,,,,,,,
324,1/28/2020,IN,"6,785,528",39.768623,-86.162643,0,0,,,,,,,,,
